"Datos 1:Long. de Onda(nm)","Datos 1:Absorbancia","Datos 2:Long. de Onda(nm)","Datos 2:Absorbancia","Datos 3:Long. de Onda(nm)","Datos 3:Absorbancia","Datos 4:Long. de Onda(nm)","Datos 4:Absorbancia","Datos 5:Long. de Onda(nm)","Datos 5:Absorbancia","Datos 6:Long. de Onda(nm)","Datos 6:Absorbancia"
498.39999999999998,0.0053193278384837672,498.39999999999998,0.020211236460730753,498.39999999999998,0.044009751090793081,498.39999999999998,0.049162339082411854,498.39999999999998,0.066868345079508673,498.39999999999998,0.053176809399771319
499.60000000000002,0.0041021532514626813,499.60000000000002,0.017076948141206083,499.60000000000002,0.039645261278467903,499.60000000000002,0.044250730617886092,499.60000000000002,0.06133647541226761,499.60000000000002,0.047457347262182203
500.69999999999999,0.0019516965989463397,500.69999999999999,0.012775385750723567,500.69999999999999,0.034518574109847711,500.69999999999999,0.039249718952903523,500.69999999999999,0.055086758405441083,500.69999999999999,0.0415427854962509
501.80000000000001,-0.00035770521982358972,501.80000000000001,0.0089722956898186101,501.80000000000001,0.029532898428473064,501.80000000000001,0.034332512302003737,501.80000000000001,0.049347858405116574,501.80000000000001,0.036147627207479216
502.89999999999998,-0.0035055312154330664,502.89999999999998,0.0045875463490243629,502.89999999999998,0.025059182381253819,502.89999999999998,0.029906192226369699,502.89999999999998,0.04397974766981072,502.89999999999998,0.03130021197768218
504.10000000000002,-0.005247620388618035,504.10000000000002,0.0017401081377816929,504.10000000000002,0.021358914186369482,504.10000000000002,0.026203442763216733,504.10000000000002,0.039648727482302082,504.10000000000002,0.027165193898305295
505.19999999999999,-0.0076797543272228985,505.19999999999999,-0.0016610612302976335,505.19999999999999,0.017618097649410913,505.19999999999999,0.021379904281350059,505.19999999999999,0.035059657124232535,505.19999999999999,0.021965801461698353
506.30000000000001,-0.009034192341161873,506.30000000000001,-0.0045825378164265906,506.30000000000001,0.013281464237227647,506.30000000000001,0.017230649549994093,506.30000000000001,0.030840326979094002,506.30000000000001,0.017364335740196024
507.39999999999998,-0.010486941396522287,507.39999999999998,-0.0076029029343973598,507.39999999999998,0.0093114353773358083,507.39999999999998,0.013078185977069001,507.39999999999998,0.026740852352076905,507.39999999999998,0.012753154327838967
508.60000000000002,-0.01259196487205605,508.60000000000002,-0.010785101432384092,508.60000000000002,0.005552656167161496,508.60000000000002,0.0098869528540765916,508.60000000000002,0.022657430129688239,508.60000000000002,0.0086228637941367925
509.69999999999999,-0.015077137705587607,509.69999999999999,-0.014012958049455015,509.69999999999999,0.0022088274350469117,509.69999999999999,0.0057222674803987239,509.69999999999999,0.018342091415364914,509.69999999999999,0.0041056185581758164
510.80000000000001,-0.016132001045857436,510.80000000000001,-0.015347616196220937,510.80000000000001,-0.00031182020299480584,510.80000000000001,0.0024073824136516819,510.80000000000001,0.014679696633187245,510.80000000000001,0.00061737112207937983
511.89999999999998,-0.016630987121491803,511.89999999999998,-0.015862110548643393,511.89999999999998,-0.001901103591832598,511.89999999999998,1.1273937250644295e-05,511.89999999999998,0.011753850625123796,511.89999999999998,-0.00084471229422300453
513,-0.018231165966808405,513,-0.017347129810605377,513,-0.0048785874999106582,513,-0.0024593529140437553,513,0.0081434730268219457,513,-0.0038923241735133729
514.10000000000002,-0.019735110661988742,514.10000000000002,-0.019764162930882012,514.10000000000002,-0.0071444696530784668,514.10000000000002,-0.0044142914905327402,514.10000000000002,0.005399722803751672,514.10000000000002,-0.0066357383227737543
515.20000000000005,-0.020968163102503823,515.20000000000005,-0.022336367221643005,515.20000000000005,-0.010023022932775572,515.20000000000005,-0.0072283985757333191,515.20000000000005,0.0025079821495719301,515.20000000000005,-0.010718878188240133
516.20000000000005,-0.021254857863197696,516.20000000000005,-0.024581116911301493,516.20000000000005,-0.011635265748264345,516.20000000000005,-0.0098511961471023923,516.20000000000005,0.00011955657836204558,516.20000000000005,-0.013420170013477506
517.29999999999995,-0.021359263076353496,517.29999999999995,-0.025497340575401317,517.29999999999995,-0.01349748555629704,517.29999999999995,-0.011641737830081045,517.29999999999995,-0.0023575683098719935,517.29999999999995,-0.015908948929125533
518.39999999999998,-0.021454892532417613,518.39999999999998,-0.026214754230458048,518.39999999999998,-0.015154347122818823,518.39999999999998,-0.013303152498170601,518.39999999999998,-0.0045935554448912619,518.39999999999998,-0.017506584850353502
519.5,-0.02109269404227998,519.5,-0.026046589817819488,519.5,-0.015732145929525654,519.5,-0.013937066106294083,519.5,-0.0061076393805659102,519.5,-0.018953288596196494
520.60000000000002,-0.021611752089306879,520.60000000000002,-0.026269614828119625,520.60000000000002,-0.016536684633948529,520.60000000000002,-0.015293823858197886,520.60000000000002,-0.0075140450509829648,520.60000000000002,-0.02069270998242656
521.60000000000002,-0.022446356461773842,521.60000000000002,-0.027432392815577522,521.60000000000002,-0.018063310883390749,521.60000000000002,-0.016674257758765965,521.60000000000002,-0.0093961191740352668,521.60000000000002,-0.022915276295439657
522.70000000000005,-0.023202210466425566,522.70000000000005,-0.028051265548393545,522.70000000000005,-0.020033214253880161,522.70000000000005,-0.01870174435082772,522.70000000000005,-0.011442771852183231,522.70000000000005,-0.024554397561213026
523.79999999999995,-0.024992740205508568,523.79999999999995,-0.030467470945486408,523.79999999999995,-0.022498718182084154,523.79999999999995,-0.021188425142010914,523.79999999999995,-0.014122175001326287,523.79999999999995,-0.027369796623947451
